2.33333e-03	0.00000e+00	7.85714e-05
2.33333e-03	7.85714e-04	1.57143e-04
2.33333e-03	2.35714e-03	1.16557e-04
2.33333e-03	3.92857e-03	1.09252e-04
2.33333e-03	5.50000e-03	1.13050e-04
2.33333e-03	7.07143e-03	1.19488e-04
2.33333e-03	8.64286e-03	1.25720e-04
2.33333e-03	1.02143e-02	1.31006e-04
2.33333e-03	1.17857e-02	1.35314e-04
2.33333e-03	1.33571e-02	1.38800e-04
2.33333e-03	1.49286e-02	1.41634e-04
2.33333e-03	1.65000e-02	1.43960e-04
2.33333e-03	1.80714e-02	1.45887e-04
2.33333e-03	1.96429e-02	1.47499e-04
2.33333e-03	2.12143e-02	1.48859e-04
2.33333e-03	2.27857e-02	1.50013e-04
2.33333e-03	2.43571e-02	1.51001e-04
2.33333e-03	2.59286e-02	1.51849e-04
2.33333e-03	2.75000e-02	1.52582e-04
2.33333e-03	2.90714e-02	1.53216e-04
2.33333e-03	3.06429e-02	1.53766e-04
2.33333e-03	3.22143e-02	1.54245e-04
2.33333e-03	3.37857e-02	1.54662e-04
2.33333e-03	3.53571e-02	1.55024e-04
2.33333e-03	3.69286e-02	1.55340e-04
2.33333e-03	3.85000e-02	1.55615e-04
2.33333e-03	4.00714e-02	1.55854e-04
2.33333e-03	4.16429e-02	1.56061e-04
2.33333e-03	4.32143e-02	1.56241e-04
2.33333e-03	4.47857e-02	1.56397e-04
2.33333e-03	4.63571e-02	1.56534e-04
2.33333e-03	4.79286e-02	1.56653e-04
2.33333e-03	4.95000e-02	1.56759e-04
2.33333e-03	5.10714e-02	1.56854e-04
2.33333e-03	5.26429e-02	1.56941e-04
2.33333e-03	5.42143e-02	1.57023e-04
2.33333e-03	5.57857e-02	1.57102e-04
2.33333e-03	5.73571e-02	1.57181e-04
2.33333e-03	5.89286e-02	1.57264e-04
2.33333e-03	6.05000e-02	1.57352e-04
2.33333e-03	6.20714e-02	1.57448e-04
2.33333e-03	6.36429e-02	1.57556e-04
2.33333e-03	6.52143e-02	1.57678e-04
2.33333e-03	6.67857e-02	1.57817e-04
2.33333e-03	6.83571e-02	1.57977e-04
2.33333e-03	6.99286e-02	1.58160e-04
